id_,first_name,last_name,gender,country,phone,designation,ship_or_harbour_id,year_of_joining,qualification
521750,Paul,Molina,Male,Saint Pierre and Miquelon,(782)819-8108,Stevedore,18560,1975,Logistics and Supply Chain Management Degree
517976,Roy,Adams,Male,Antarctica (the territory South of 60 deg S),+1-744-505-0625x83657,Pilot,18602,2023,Nautical Science Degree
529771,Christopher,Weaver,Male,Iraq,(328)576-4203,Port Engineer,18658,2004,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
537229,Matthew,Arroyo,Male,Cambodia,396-740-3746x2865,Marine Surveyor,18654,1996,Mechanical Engineering Degree (for engineering roles aboard ships)
503650,Jacob,Reed,Male,United Arab Emirates,(727)754-9500x1955,Port Engineer,18554,1975,Nautical Science Degree
503955,Alejandro,Rosales,Male,Guyana,001-757-324-8853x1930,Pilot,18579,2020,Maritime Law Degree
505651,Andrew,Collins,Male,Bhutan,(430)321-5399x49017,Port Security Officer,18652,1999,Civil Engineering Degree (for harbor construction and maintenance)
527972,Adam,Smith,Male,Kazakhstan,(254)660-4984,Port Engineer,18569,1996,Marine Biology Degree (for roles related to environmental monitoring)
506511,Steven,Rodriguez,Male,Congo,(588)544-3528x47882,Port CaptainDock Master,18500,2007,Civil Engineering Degree (for harbor construction and maintenance)
544899,Ryan,Campbell,Male,Palestinian Territory,881.757.7661,Crane,18656,1985,Logistics and Supply Chain Management Degree
515264,Jimmy,Barrett,Male,New Caledonia,+1-800-982-1301x02425,Port CaptainDock Master,18687,2021,Mechanical Engineering Degree (for engineering roles aboard ships)
525123,Sean,Williamson,Male,Rwanda,001-226-975-8424x6419,Stevedore,18509,1975,Maritime Studies Degree
518218,Bryan,Howard,Male,Hong Kong,602.503.1913x65019,Crane,18612,1993,Marine Biology Degree (for roles related to environmental monitoring)
505613,James,Hampton,Male,Macao,541-788-8439x554,Pilot,18538,2009,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
504357,Danny,Larsen,Male,Saint Vincent and the Grenadines,9088753393,Stevedore,18516,1976,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
544323,Jonathan,Murphy,Male,Cuba,+1-239-977-1932x35329,Port Operations Manager,18545,1973,Nautical Science Degree
521944,Jeffrey,White,Male,Brazil,001-547-692-7308,Port Operations Manager,18698,2008,Civil Engineering Degree (for harbor construction and maintenance)
533571,Trevor,Herring,Male,Saint Pierre and Miquelon,667-285-1863x3049,Port Operations Manager,18681,1987,Industrial Safety Degree (for safety management in maritime environments)
536493,Joseph,Hernandez,Male,Gibraltar,635.419.4663x0409,Port Security Officer,18560,1987,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
520897,David,Montgomery,Male,Nauru,(339)216-4395,Crane,18590,2018,Maritime Law Degree
515251,Jeremiah,Miller,Male,American Samoa,+1-804-458-8757x586,Port Operations Manager,18658,1986,Marine Engineering Degree
521341,Patrick,Holloway,Male,India,(754)699-3916,Stevedore,18576,2013,Civil Engineering Degree (for harbor construction and maintenance)
521101,John,Taylor,Male,Congo,492-263-2453x9649,Port Security Officer,18539,1995,Marine Engineering Degree
523170,Jason,Nguyen,Male,Hong Kong,001-377-916-4665,Stevedore,18591,2014,Marine Engineering Degree
515982,Randy,Ortiz,Male,Peru,001-568-796-3324x4551,Stevedore,18650,1975,Marine Biology Degree (for roles related to environmental monitoring)
513170,Matthew,Grimes,Male,Haiti,325-264-1820x0774,Marine Surveyor,18687,2018,Logistics and Supply Chain Management Degree
511000,Michael,Mendez,Male,Micronesia,+1-303-315-1538x36596,Port Operations Manager,18632,2014,Maritime Law Degree
539012,Clinton,Hughes,Male,Bahrain,(721)776-9593,Pilot,18681,2001,Mechanical Engineering Degree (for engineering roles aboard ships)
502699,Christopher,Boyd,Male,French Guiana,001-738-308-2313x999,Port Operations Manager,18567,1973,Environmental Science Degree (for roles related to pollution control and prevention)
500074,Leonard,Farrell,Male,United States of America,(491)690-6304x8195,Pilot,18548,1990,Marine Engineering Degree
513759,Paul,Walker,Male,Gambia,001-387-393-5137x13168,Stevedore,18530,1985,Industrial Safety Degree (for safety management in maritime environments)
548962,Derrick,Washington,Male,Samoa,(597)807-0687,Marine Surveyor,18552,1979,Nautical Science Degree
522384,Terry,Jensen,Male,Myanmar,(315)378-0601,Port Operations Manager,18551,2013,Mechanical Engineering Degree (for engineering roles aboard ships)
509910,Elijah,Davis,Male,Bouvet Island (Bouvetoya),(474)386-7985,Harbor Master,18621,2015,Mechanical Engineering Degree (for engineering roles aboard ships)
532825,William,Neal,Male,Malaysia,501-508-8687x3206,Pilot,18676,1996,Naval Architecture Degree
524022,Justin,Lopez,Male,Lebanon,481-858-7680x7536,Stevedore,18561,2009,Nautical Science Degree
512408,Angel,Solis,Male,Fiji,(306)446-0667x4977,Harbor Master,18662,2019,Marine Engineering Degree
535108,Alex,Roberson,Male,Luxembourg,001-903-328-6335,Harbor Master,18667,1979,Nautical Science Degree
511637,Gregory,Thompson,Male,Moldova,001-646-275-3939x79245,Stevedore,18608,2023,Naval Architecture Degree
538190,Eugene,Reyes,Male,Norway,+1-636-465-7830x644,Port Operations Manager,18574,1975,Maritime Studies Degree
525296,Adrian,Edwards,Male,Trinidad and Tobago,001-582-330-2667x2743,Port Engineer,18695,1993,Logistics and Supply Chain Management Degree
525757,William,Short,Male,Afghanistan,765-850-9184x1425,Crane,18688,2003,Nautical Science Degree
547383,Adam,Wyatt,Male,Korea,+1-369-367-4406,Port Operations Manager,18662,2019,Port Management Degree
531996,Joshua,Mclaughlin,Male,Sweden,951-234-2992,Stevedore,18598,2022,Marine Engineering Degree
531269,Jacob,Welch,Male,Ghana,001-429-228-7241x795,Harbor Master,18646,2014,Mechanical Engineering Degree (for engineering roles aboard ships)
523041,Nathan,White,Male,Ecuador,001-714-915-0097x493,Port Engineer,18584,1986,Nautical Science Degree
516477,Justin,Johnson,Male,Morocco,001-760-323-1947,Harbor Master,18545,2005,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
513174,Steven,Miller,Male,Burkina Faso,(965)898-1227x3353,Port Engineer,18567,2003,Logistics and Supply Chain Management Degree
535367,Timothy,Travis,Male,Western Sahara,279-222-0414x8861,Stevedore,18602,2011,Environmental Science Degree (for roles related to pollution control and prevention)
531307,Carlos,Holland,Male,Bahrain,544.709.9396x2749,Marine Surveyor,18598,2016,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
517299,Jeremy,Cervantes,Male,Senegal,814.571.7012x8085,Port Engineer,18681,2023,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
542531,James,Hanson,Male,Switzerland,(901)577-3318x180,Pilot,18680,1975,Industrial Safety Degree (for safety management in maritime environments)
505289,James,Reed,Male,Jordan,+1-490-695-5211,Crane,18641,2018,Industrial Safety Degree (for safety management in maritime environments)
540692,Matthew,Morris,Male,Belarus,4853565783,Port Engineer,18551,1984,Naval Architecture Degree
548313,Raymond,Strong,Male,Seychelles,+1-787-362-3257x7294,Port Engineer,18653,1995,Civil Engineering Degree (for harbor construction and maintenance)
536232,Carl,Williams,Male,Senegal,321.373.7323,Port Engineer,18537,2004,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
518597,Randy,Mcgee,Male,Malaysia,(289)456-5251x1161,Stevedore,18608,2021,Environmental Science Degree (for roles related to pollution control and prevention)
533184,Kevin,Wilson,Male,Togo,+1-760-950-7278x430,Stevedore,18625,2005,Maritime Law Degree
528083,Daniel,Cook,Male,Bahrain,8442158208,Port Engineer,18688,1971,Naval Architecture Degree
509861,Ryan,Cole,Male,Israel,+1-948-223-5981x2980,Marine Surveyor,18694,1975,Maritime Transportation Management Degree
538038,Jeremy,Holmes,Male,Thailand,876.488.6516x1543,Port Engineer,18638,1975,International Business Degree (useful for port management and operations)
518007,Eric,Rojas,Male,Nepal,231-405-7101,Pilot,18668,2014,Mechanical Engineering Degree (for engineering roles aboard ships)
536225,Adam,Hess,Male,Italy,477-337-6104x73420,Crane,18643,2008,Marine Engineering Degree
529220,David,Washington,Male,Turkey,001-286-771-2885x29984,Port Security Officer,18582,2012,Environmental Science Degree (for roles related to pollution control and prevention)
540129,James,Rivas,Male,Saint Lucia,248.389.8307x110,Harbor Master,18684,1991,Logistics and Supply Chain Management Degree
538778,William,Gilmore,Male,Chile,654-536-1984,Port CaptainDock Master,18686,1995,Mechanical Engineering Degree (for engineering roles aboard ships)
525280,Jeremy,Cline,Male,Cyprus,964-359-2278,Pilot,18598,1980,Nautical Science Degree
525467,Frederick,Burnett,Male,Oman,628-655-9013,Stevedore,18529,2018,Maritime Studies Degree
525087,Bryan,Gardner,Male,Bolivia,+1-963-311-1485x498,Pilot,18640,1971,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
521643,Keith,Hall,Male,Myanmar,001-717-786-7082x4105,Pilot,18650,1985,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
507879,Harry,White,Male,Latvia,+1-957-864-4666x734,Port Operations Manager,18582,1983,Maritime Studies Degree
513590,Zachary,Campbell,Male,Nicaragua,(422)787-3522,Marine Surveyor,18540,1984,Industrial Safety Degree (for safety management in maritime environments)
534899,Robert,Rodriguez,Male,Guinea,464.883.6950x8478,Stevedore,18576,1997,Nautical Science Degree
539383,Brian,Owens,Male,Timor-Leste,001-585-294-2375x472,Port CaptainDock Master,18627,1980,Logistics and Supply Chain Management Degree
534012,Keith,Thompson,Male,Libyan Arab Jamahiriya,707.957.9161,Port Security Officer,18654,2010,Marine Engineering Degree
531759,James,Mcdaniel,Male,Indonesia,+1-923-982-7997,Pilot,18555,1991,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
511728,Scott,Lee,Male,Cameroon,565-224-1991,Port CaptainDock Master,18509,1981,Nautical Science Degree
535320,Michael,Knight,Male,Taiwan,001-554-873-7018x53599,Port Security Officer,18608,1995,Port Management Degree
542572,Wyatt,Norris,Male,Algeria,926-918-6666x16912,Marine Surveyor,18656,2003,Civil Engineering Degree (for harbor construction and maintenance)
512737,Jason,Brown,Male,Cape Verde,856.298.2797x075,Pilot,18583,2004,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
516850,James,Scott,Male,Oman,(569)927-1931,Crane,18531,2010,Maritime Studies Degree
530145,Nathan,Chambers,Male,Tuvalu,001-708-733-2670x698,Port Security Officer,18652,2018,Marine Biology Degree (for roles related to environmental monitoring)
525037,Julian,Dickerson,Male,French Southern Territories,(562)216-0619,Port Engineer,18511,1975,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
516029,Norman,Mccarthy,Male,Western Sahara,+1-415-550-5619x8348,Marine Surveyor,18650,1992,Electrical Engineering Degree (for electrical systems aboard ships)
510131,Clifford,Moore,Male,Sri Lanka,586.791.0812x93997,Harbor Master,18536,1987,Marine Biology Degree (for roles related to environmental monitoring)
537309,Tony,Perry,Male,Grenada,+1-340-481-0050x49429,Crane,18604,2006,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
520997,Nicholas,Black,Male,Barbados,455-872-2320x1538,Marine Surveyor,18650,2003,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
548407,Johnny,Morgan,Male,Czech Republic,4042735614,Pilot,18574,1997,Port Management Degree
506487,Manuel,Welch,Male,Ghana,794-964-4346x883,Harbor Master,18608,2015,Marine Engineering Degree
542093,Thomas,Stanley,Male,Finland,672.539.7551,Port Security Officer,18613,1983,Marine Engineering Degree
508139,Scott,Moore,Male,Dominica,711.894.8732x300,Stevedore,18542,2014,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
540205,Steven,Turner,Male,Gambia,479-926-0927,Port CaptainDock Master,18629,2010,Maritime Studies Degree
537882,Matthew,Miller,Male,Guam,001-603-751-6425x3979,Port CaptainDock Master,18536,1992,Civil Engineering Degree (for harbor construction and maintenance)
544578,Michael,Salazar,Male,Ukraine,920-572-5633x68809,Port Engineer,18684,1977,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
502754,Cory,Park,Male,Japan,333-285-2319x4192,Port Engineer,18540,1989,Mechanical Engineering Degree (for engineering roles aboard ships)
537261,Russell,Reynolds,Male,Israel,(601)495-2081x8451,Port CaptainDock Master,18656,1983,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
529487,Gregory,Ruiz,Male,Niue,+1-373-775-0314x37229,Crane,18673,1972,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
538075,Michael,Brown,Male,Azerbaijan,3304871547,Port CaptainDock Master,18536,2014,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
